website,about,vision,registered_type,permanent_account_number,registration_number_date_CIN,12A_registration_number_date,80G_registration_number_date,FCRA_registration_number_date,35AC_registration_number_date,annual_budget,total_income,total_expenditure,avg_monthly_expenditure,total_fixed_assets,long_term_loan,total_gap_funding,num_full_time_employees,num_part_time_employees,num_consultants,num_volunteers,operational_area_help_needed,num_board_members,num_meetings_done,governance_photos,governance_docs,major_funder,funder_names,project_start_date,project_end_date,project_sector,location,cities,area,budget,external_funding_amount,num_beneficiaries,project_type,project_photos,project_documents,project_descriptions,logo,name,founder_description,address,url,focus_area,geog_area,project_completed,funding_req
http://www.ngoimpact.com/ngos/sansa-foundation#profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ngoimpact.com/resources/assets/image/no-image-available.jpg,Sansa Foundation Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by Bhaskar ( 15 years of experience ),"room F-52, Sec-8,, aqsw, New Delhi, Delhi- 110007",,Rural Development,Delhi,0,₹ 0
http://www.ngoimpact.com/ngos/santipur-educational-cultural-and-health-organisation#profile,,,Charitable Society,AAFAS7133Q,S/1L/43676 - 29-03-2007,N/A,N/A,N/A,N/A,"₹1,223,000",₹0,₹0,"₹1,223,000",₹0,₹0,₹0,12,N/A,N/A,N/A,Finance,12,N/A,,,N/A,Indian Institute of Corporate Affairs,1/1/2016,31-12-2016,N/A,West Bengal,Bolpur,N/A,"₹1,250,000",₹0,0,Government,,,Project description N/A,http://www.ngoimpact.com/resources/assets/image/no-image-available.jpg,Santipur Educational Cultural And Health Organisation Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by Arnab Nandi ( 15 years of experience ),"room Alipore Street, Ichapur, Alipore Street, Nadia, West Bengal- 743144",http://http://www.santipurecho.org,,West Bengal,0,₹ 0
http://www.ngoimpact.com/ngos/sant-ravidass-educational-society#profile,Saint Ravi dass Educational Society is a registered society [NGO] of all over India operation under societies registration act XXI of 1860 which run vocational training center by trade mark registered name of Manav vikas vocational training center and entitled to do so legally. Service Offered:,"To assist, promote, channelize, undertake charitable, social, educational (formal, non-formal) and humanitarian work irrespective of caste, community, religion, political affiliation or economic status, solely for the holistic & self development of the we",Charitable Society,AAEAS5591D,S/66102/20 - 26-09-2009,N/A,N/A,N/A,N/A,"₹1,223,000",₹0,₹0,"₹1,223,000",₹0,₹0,₹0,12,N/A,N/A,N/A,Finance,14,N/A,,,N/A,Indian Institute of Corporate Affairs,1/1/2016,31-12-2016,N/A,Delhi,New Delhi,N/A,"₹1,250,000",₹0,0,Non-Government,,,Project description N/A,http://www.ngoimpact.com/ngoadmin/public/ngo_profile/logo_avtar/sant-ravidass-educational-society-ngoimpact-66815.png,Sant Ravidass Educational Society Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by Ravi Das ( 15 years of experience ),"room Dwarka Vihar, Kakrola road, Nazafgarh, New Delhi, Delhi- 110043",http://www.santravidasseducationalsociety.com,Livelihoods / Poverty Alleviation,Delhi,3,₹ 3
http://www.ngoimpact.com/ngos/santosh#profile,SANTOSH facilitates the process of empowerment of the poor and vunernable groups in the society which also includes women. The organisation creates awareness in regard to deprivation of basic human rights and encourgages people participation in the process of their own social development.,"To focus on the empowerment of vulnerable groups of the society.To support inclusive growth approach in regard to social development & community development. To encourage people participation in the process of development.To fight injustice , exploitation of basic human rights, exploitation and deprivation.",Public Charitable Trust,AAAAH7132F,20561/111 - 23-10-1998,N/A,N/A,N/A,N/A,"₹1,065,000",₹0,₹0,"₹1,065,000",₹0,₹0,₹0,3,N/A,N/A,N/A,Finance,10,6,,,N/A,Unknown,1/1/2016,1/12/2020,N/A,Delhi,New Delhi,N/A,₹0,₹0,0,Non-Government,,,"Project description The skill development program focuses on gender mainstreaming of women so that they can fight aganist the social deprivation, injustice and attrocities they have to face in the society. The program aims at reducing their vunerability and equiping and empowering them.",http://www.ngoimpact.com/resources/assets/image/no-image-available.jpg,SANTOSH (Safe Approach For Nascent Termination Of Social Hazard) Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by Usha Kumari ( 15 years of experience ),"room E - 93, Bhagwati Garden Extn., Uttam Nagar, New Delhi, Delhi- 110059",,Community Development,Delhi,5,"₹ 750,000"
http://www.ngoimpact.com/ngos/sark-foundation#profile,"The  foundation started constructing toilet for all the in this village Uthangal Vridhachalam taluk where people are living below poverty line and with out much knowledge about sanitation. With this project this total complete village people are being, educated for better sanitation and healthy living.Our foundation aims such project for awareness of health,sanitation",To create awareness amongst the poor people about sanitation.To encourage better health seeking activities,Public Charitable Trust,BQFPS9306H,4/ 29 - 25-08-2008,N/A,N/A,N/A,N/A,₹0,₹0,₹0,₹0,₹0,₹0,₹0,8,4,5,2,"Business Development, Finance, Human Resources",8,4,,,N/A,unknown,5/10/2016,6/10/2020,N/A,Tamil Nadu,Uthangarai,N/A,₹0,₹0,0,Non-Government,,,Project description Sanitation project basically consists of construction of toilets in the project area. The projects aims at encouraging better sanitation projects for the beneficaries there by influencing them to acess better health facilities.,http://www.ngoimpact.com/resources/assets/image/no-image-available.jpg,Sark Foundation Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by K.sumathi ( 15 years of experience ),"room 52.East Street,Uthangal&post,Vridhachal Taluk, Cuddalore, Tamil Nadu- 607804",,Rural Development,Tamil Nadu,8,"₹ 650,000"
http://www.ngoimpact.com/ngos/sarita-pandey-global-foundation#profile,,,Public Charitable Trust,AACTS3792H,41908 - 10-06-1998,N/A,N/A,N/A,N/A,"₹1,223,000",₹0,₹0,"₹1,223,000",₹0,₹0,₹0,12,N/A,N/A,N/A,Finance,12,N/A,,,N/A,Indian Institute of Corporate Affairs,1/1/2016,31-12-2016,N/A,Delhi,New Delhi,N/A,"₹1,250,000",₹0,0,Government,,,Project description N/A,http://www.ngoimpact.com/resources/assets/image/no-image-available.jpg,Sarita Pandey Global Foundation Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by Sarita Pandey ( 15 years of experience ),"room zaa, adsd, New Delhi, Delhi- 110048",,Rural Development,Delhi,0,₹ 0
http://www.ngoimpact.com/ngos/sarthak-prayas#profile,"We at Sarthak Prayas, a Not for Profit organisation began its journey in 2003 to create a backbone of the patients in the need of Blood, especially Thallassemia and create mass awareness about Blood donation. We also focus on working for poor children and Old age people to give them a better way of living, creating a platform to change their future, a positive thinking and a space to live in their own conditions with healthiness and happiness. Our First program is ‘Mission Save Life’ We have 9000+ Emergency Blood donors registered with us and in 2012 we attended 1300 calls for blood. Our Second program is ‘Build a Foundation’ in which we support a half constructed school in Haryana where 250 students get free education from nursery to 10th. We also run 3 remedial educationcentres in Delhi where 120 students from urban slum get post school education with special focus on building their skills i.e. Soft & Life Skills, Spoken English, Hygiene etc. Our Third program is ‘ Second Inning Centre’ in which we run a Sr. Citizen Recreation Centre and provide Newspapers, Magazines, Games, Tea Snacks, Computer Training and Counseling for people in their golden age. Fourth program is called ‘ Green India, Clean India’ in which we partner with Corporate and Govt to run various awareness programs n trainings in schools, colleges for general public.","MissionOur mission is to create the largest human chain of Emergency Blood Donors, open 100 centres for remedial education centres and Old Age Homes in India.Vision“Our vision is to build a community where no one dies of shortage of Blood, a world where every child gets quality education without worrying about expenses, a Healthy, Happy, Secure and a Respectful world for Sr. Citizens.”",Public Charitable Trust,AADAS1458A,3466 - 09-09-2010,N/A,N/A,N/A,N/A,"₹215,670,000",₹0,₹0,"₹215,670,000",₹0,₹0,₹0,11,N/A,N/A,N/A,"Business Development, Finance",12,N/A,,,N/A,Credible Alliance,28-02-2013,9/5/2018,N/A,Delhi,New Delhi,N/A,"₹21,113,500",₹0,"1,231",Non-Government,,,"Project description The idea here is to create a human chain of ‘EMERGENCY BLOOD DONORS’ who are always ready to donate blood in an emergency. We receive more than 200 calls every month for blood from all over Delhi/NCR. We provide a replacement blood donor, from our list of 18,000 plus donors, after we receive a blood request after doing necessary verification with the hospitals and the patients to ensure minimum misuse.Our dream is to create a chain of 500000 emergency blood donors across Delhi/NCR and move to different parts of the country too, so that nobody dies because of the shortage of blood. This mission of creating human chain of emergency blood donors is on a slow growth due to shortage of funds. Our Blood Help Line number is +919278957509 operational from 8 am to 8",http://www.ngoimpact.com/ngoadmin/public/ngo_profile/logo_avtar/sarthak-prayas-ngoimpact-41803.jpg,Sarthak Prayas Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by Harsh Arora ( 15 years of experience ),"room Plot No. 6 (LGF),, Punjabi Bagh West,, Behind Pal Mohan Apartment on Club Road, New Delhi, Delhi- 110026",http://www.sarthakprayas.org,,Delhi,0,₹ 0
http://www.ngoimpact.com/ngos/sathi#profile,"SATHI, a voluntary organisation registered under the Karnataka Societies Registration Act 1960, whose objective to restore separated and runaway children found on railway platforms to their families. SATHI rescues children from railway platforms, offers them protection at shelters, provides counselling & psychological support and attempts to reunite the child with the family, provided there is a caring and conducive environment for the child’s holistic growth. SATHI gradually expanded its presence and now has presence in 9 states across India. Over the past 23 years, SATHI has reunited more than 50,000 children back with their families.","MissionTo create a safe and secure environment for runaway children rescued from railway platforms in SATHI’s shelters, Government Homes, Institutions and other NGO shelters and protect children from being ignored and from possible abuses. Also to reunite the runaway or separated children with their families, and address the causes that leads them to run away with an aim to prevent them from repeating the behaviour.VisionA safe, secure and nurturing environment for lost, runaway and separated children to grow holistically with self-confidence, self-worth and dignity.",Charitable Society,AADTS8765K,SOR/226/96 - 31-03-2007,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ngoimpact.com/resources/assets/image/no-image-available.jpg,Sathi Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by Basavaraj Shali ( 15 years of experience ),"room 36, Ratna Forever, 4th Floor, Above BESCOM office, 1st Cross, Model Colony, Yeshwanthpur, Bengaluru, Karnataka- 560022",,Promotion And Protection Of Child Rights,Karnataka,0,₹ 0
http://www.ngoimpact.com/ngos/satya-foundation#profile,,,Public Charitable Trust,AAHTS5029G,ROS-001 - 01-04-2008,N/A,N/A,N/A,N/A,"₹1,223,000",₹0,₹0,"₹1,223,000",₹0,₹0,₹0,12,N/A,N/A,N/A,Finance,12,N/A,,,"Other Domestic NGOs, Other Foreign NGOs, Domestic Companies",Indian Institute of Corporate Affairs,1/1/2016,31-12-2016,N/A,Delhi,New Delhi,N/A,"₹1,250,000",₹0,0,Non-Government,,,Project description N/A,http://www.ngoimpact.com/resources/assets/image/no-image-available.jpg,SATYA FOUNDATION Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by Satya Ranjan ( 15 years of experience ),"room czxz, sadad, New Delhi, Delhi- 110048",,Rural Development,Delhi,0,₹ 0
http://www.ngoimpact.com/ngos/satyakam-jan-kalyan-samiti#profile,"The Styakam Jnkalyan Samiti (SJKS) is working on the development of society and people’s welfare in the Chhindwara district of Madhay Pradesh, since 2006.SJKS works closely and together to solve the problems of the society and the right of equality. SJKS endeavors to understand the needs of the society and mobilize the resources to meet them out through the non-governmental organization (NGO) for a sustainable development of the society, environment and mankind.","MissionSatyakam Jankalyan Samiti (SJKS) is established for rights & entitlements and social, economical, educational, and cultural & over all development of Dalit, Aadiwasi, Muslim and poor with youth representation.SJKS recognizes the rights of every Indian to lead a life with dignity and self respect in a just and equitable society. It feels the need to improve the capacity of individuals, communities and women. So we decided to spread awareness about their rights so that they can access the facilities, provided by government through various schemes and plans.VisionSJKS visualizes a society that is free from all kinds of exploitation, injustice and oppression, while ensuring the unity and harmony in the society, and performing all possible welfare missions for the society.",Charitable Society,AAEAS0395M,04/17/01/09146/06 - 10-07-2006,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ngoimpact.com/resources/assets/image/no-image-available.jpg,SATYAKAM JAN KALYAN SAMITI Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by Ashok Madre ( 15 years of experience ),"room C/O Mr. Ganesh Panwar Isha Nagar Colony, Near Jai Gurudev International School, Chhindwara, Madhya Pradesh- 480001",,Livelihoods / Poverty Alleviation,Madhya Pradesh,0,₹ 0
http://www.ngoimpact.com/ngos/pushp-kiran-union-for-real-enlightenment-pure#profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404 | Best Non-Government Organizations & Social Enterprises in India – NGO Impact,,,,,,,
http://www.ngoimpact.com/ngos/schools-of-the-world-kolkata#profile,,,Public Charitable Trust,AAETS3382D,1381 - 17-04-2003,N/A,N/A,N/A,N/A,"₹1,223,000",₹0,₹0,"₹1,223,000",₹0,₹0,₹0,12,N/A,N/A,N/A,Finance,12,N/A,,,N/A,skill and development,1/1/2016,31-12-2016,N/A,West Bengal,24 Parganas (s),N/A,"₹1,250,000",₹0,0,Government,,,Project description N/A,http://www.ngoimpact.com/resources/assets/image/no-image-available.jpg,Schools Of The World (Kolkata) Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by Kaustav ( 15 years of experience ),"room Alipore Street, Ichapur, Alipore Street, Kolkata, West Bengal- 743144",,Livelihoods / Poverty Alleviation,West Bengal,0,₹ 0
http://www.ngoimpact.com/ngos/scope-plus#profile,,,Public Charitable Trust,AAATS2568R,S-29807 - 11-07-1996,N/A,N/A,N/A,N/A,"₹1,223,000",₹0,₹0,"₹1,223,000",₹0,₹0,₹0,12,N/A,N/A,N/A,Finance,12,N/A,,,"Government Bodies, Other Domestic NGOs",Indian Institute of Corporate Affairs,1/1/2016,31-12-2016,N/A,Delhi,New Delhi,N/A,"₹1,250,000",₹0,0,Government,,,Project description N/A,http://www.ngoimpact.com/resources/assets/image/no-image-available.jpg,SCOPE PLUS Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by Amlan ( 15 years of experience ),"room asde, sadeft, New Delhi, Delhi- 110048",http://www.scopeplus.org,Rural Development,Delhi,0,₹ 0
http://www.ngoimpact.com/ngos/seeds#profile,"SEEDS is a non-profit organisation that seeks to protect the lives and livelihoods of people exposed to natural disasters and living in disaster prone areas. SEEDS primarily engages in shelter reconstruction and adopts locally based approaches to reduce the impact of future disasters on communities at risk. Founded in 1994, SEEDS comprises of young professionals drawn from various development related fields. It is governed and advised by a board of eminent academicians and practitioners from international organisations. SEEDS with its small team of committed individuals has reached out to families affected by earthquakes, floods and cyclones; restored schools and homes; and has invariably put its faith in education to build long term resilience. SEEDS continues to advocate for and involve with communities across Asia to ensure a safer and sustainable world.",Work for Community Development  of the Marginalised.Provide alternate livelihood opportunities,Public Charitable Trust,AAAAH7132F,TN/2010/0034911 - 07-04-1994,N/A,N/A,N/A,N/A,"₹1,223,000",₹0,₹0,"₹1,223,000",₹0,₹0,₹0,12,N/A,N/A,N/A,Finance,12,N/A,,,N/A,Indian Institute of Corporate Affairs,1/1/2016,31-12-2016,N/A,Jharkhand,Achhalda,N/A,"₹1,250,000",₹0,0,Non-Government,,,Project description N/A,http://www.ngoimpact.com/ngoadmin/public/ngo_profile/logo_avtar/seeds-ngoimpact-97790.jpg,SEEDS Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by Shubhra Dwivedy ( 15 years of experience ),"room 15/A, Institutional Area, R.K. Puram Sector-4, R.K. Puram, New Delhi, Delhi- 110022",,Livelihoods / Poverty Alleviation,Jharkhand,4,₹ 0
http://www.ngoimpact.com/ngos/scp-foundation#profile,"Scp Foundation (Regd.) Is A National Ngo With Its Headquarters In Delhi. It Has Been Operating Successfully For The Past 8 Months. Madad Works In The Fields Of Health, Computer Education And Human Rights. Our Target Population Is Underprivileged Sections Of Society With An Added Focus On Women And Children.",To work in diversified projects for marginalised section,Charitable Society,AAGAS2647Q,S499/DisttSouth/2011 - 26-05-2011,N/A,N/A,N/A,N/A,"₹1,223,000 ₹7,568,420",₹0 ₹0,₹0 ₹0,"₹1,223,000 ₹7,568,420",₹0 ₹0,₹0 ₹0,₹0 ₹0,5,N/A,N/A,N/A,Finance,4,N/A,,,N/A,Indian Institute of Corporate Affairs,1/1/2016,31-12-2016,N/A,Delhi,New Delhi,N/A,"₹1,250,000",₹0,0,Non-Government,,,Project description N/A,http://www.ngoimpact.com/resources/assets/image/no-image-available.jpg,SCP FOUNDATION Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by Amrendra Singh ( 15 years of experience ),"room H. NO.-1010/121, Madanpur Khadar, Sarita Vihar,, New Delhi, Delhi- 110076",,Women Empowerment,Delhi,0,₹ 0
http://www.ngoimpact.com/ngos/sense-international#profile,"Sense International India (http://senseintindia.org), is an NGO that supports and advocates for better services for deafblind people in India. Sense International India aims to create a world where deafblind children and adults can be full and active members of the society. Also known as Sense India, our vision and commitment to the cause of deafblindness makes us stand apart from other NGOs in India. Sense India was established in 1997 when there was only one school catering to the needs of deafblind children. Today, it has grown into a massive network of 57 partner NGOs spread across 22 states in India. Sense India is striving to change the definition of ""Disability"" to ""Differently-abled"" by providing education to deafblind children, vocational training and livelihood support to deafblind adults, training for families and professionals and help other NGOs to work with deafblind children and adults.","MissionOur purpose is to work in partnership with others - deafblind people, their families, carers and professionals - to ensure that everyone facing challenges because of deafblindness has access to advice, opportunities and support.VisionOur vision is of a world in which all deafblind children and adults can be full and active members of society.",Public Charitable Trust,AAAAS3015Q,E/11279/ Ahmedabad - 29-03-1997,N/A,N/A,N/A,N/A,"₹1,065,000",₹0,₹0,"₹1,065,000",₹0,₹0,₹0,12,N/A,N/A,N/A,"Business Development, Finance",4,N/A,,,N/A,Indian Institute of Corporate Affairs,2/2/2012,10/6/2020,N/A,Gujarat,Ahmedabad,N/A,"₹1,097,000",₹0,"1,002",Non-Government,,,"Project description Most deafblind children experience social exclusion and are denied the right to a dignified life. We believe education is a medium of social change and inclusion aimed at building daily living skills, communication, social, behavioural and vocational skills apart from literacy. Our methodology builds around the communication attempts made by a deafblind child, be it just simple sounds, facial expressions, words, signs, braille or print words. We teach daily living skills such as bathing, personal hygiene and eating; mobility training such as learning to move from one place to another safely; and communication skills such as learning to ask for their needs or expressing themselves.",http://www.ngoimpact.com/resources/assets/image/no-image-available.jpg,Sense International Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by Akhil Paul ( 15 years of experience ),"room 2nd Floor, Administrative Block Andhajan Mandal Campus, Vatarpur, Ahmedabad, Gujarat- 380015",http://www.senseindia.org,Education,Gujarat,0,₹ 0
http://www.ngoimpact.com/ngos/serve-train-educate-people-society#profile,"STEPS NGO gives special emphasis on Medical and health aspects of those particularly preventive and curative health related programmes with a special focus on women, children, Adolescents","MissionTo provide better future to Adolescents, women, children of those particularly deprived sections by protecting their health needs and rights, women’s reproductive health through education and improving their living conditions with an integrated approach. We believe that good health and access to health services are fundamental human rights.VisionThe Vision of the society is to become centre of excellence in the field of Health, Women empowerment, child development, Human rights and environment related programs through innovations particularly for the marginalized by engaging into partnership with National and International agencies.",Public Charitable Trust,AAFTS6022B,592 of 1993 - 10-08-1993,N/A,N/A,N/A,N/A,"₹1,065,000 ₹1,650,000",₹0 ₹0,₹0 ₹0,"₹1,065,000 ₹1,650,000",₹0 ₹0,₹0 ₹0,₹0 ₹0,14,12,8,12,"Business Development, Finance, Human Resources",8,4,,,N/A,unkown,3/3/2010,9/9/2020,N/A,Andhra Pradesh,Achabal,N/A,₹0,₹0,0,Non-Government,,,Project description STEPS: Urban Health Centre is prominent project that the organisation which is being aided by State Government of India,http://www.ngoimpact.com/ngoadmin/public/ngo_profile/logo_avtar/serve-train-educate-people-society-ngoimpact-40224.jpg,"Serve, Train, Educate People, Society Best Non-Government Organizations & Social Enterprises in India – NGO Impact",perm_identity Founded by Pedamalli Prameelamma ( 15 years of experience ),"room 3-689 Nagari Street, Srikalahasti, Chitoor, Andhra Pradesh- 517644",,Maternal And Child Health,Andhra Pradesh,10,"₹ 1,500,000"
http://www.ngoimpact.com/ngos/service-initiative-for-voluntary-action-trust#profile,"The organisation works against all forms of child exploitation, health service to women, adolescent girls and newborn, income generation help to marginalised, dalit, counselling to students and youth and improved living conditions of scavengers.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ngoimpact.com/resources/assets/image/no-image-available.jpg,Service Initiative For Voluntary Action Trust Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by S.s Shiva ( 15 years of experience ),"room 245/A, North Strret, Vanniconendal, Sankarankovil Taluk, Tirunelveli, Tamil Nadu- 627954",,Women Empowerment,Tamil Nadu,0,₹ 0
http://www.ngoimpact.com/ngos/serving-communities-on-poverty-eradication#profile,,,Public Charitable Trust,AACTS7528R,3393-1183 - 16-02-1996,N/A,N/A,N/A,N/A,"₹1,223,000",₹0,₹0,"₹1,223,000",₹0,₹0,₹0,12,N/A,N/A,N/A,Finance,12,N/A,,,N/A,Indian Institute of Corporate Affairs,1/1/2016,31-12-2016,N/A,Odisha,Bolangir,N/A,"₹1,250,000",₹0,0,Non-Government,,,Project description N/A,http://www.ngoimpact.com/resources/assets/image/no-image-available.jpg,Serving Communities On Poverty Eradication Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by Manoj Behra ( 15 years of experience ),"room assa, acastr, Balangir, Odisha- 765234",http://www.scopeorg.in,Livelihoods / Poverty Alleviation,Odisha,0,₹ 0
http://www.ngoimpact.com/ngos/sewa-bharat#profile,,,Public Charitable Trust,AACTS0729C,GUJ./ 1027 - 14-06-1984,N/A,N/A,N/A,N/A,"₹1,223,000",₹0,₹0,"₹1,223,000",₹0,₹0,₹0,12,N/A,N/A,N/A,Finance,8,N/A,,,N/A,Indian Institute of Corporate Affairs,1/1/2016,31-12-2016,N/A,Delhi,New Delhi,N/A,"₹1,250,000",₹0,0,Non-Government,,,Project description N/A,http://www.ngoimpact.com/resources/assets/image/no-image-available.jpg,SEWA BHARAT Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by Joesph ( 15 years of experience ),"room zaa, dfdfg, New Delhi, Delhi- 110007",,Livelihoods / Poverty Alleviation,Delhi,0,₹ 0
http://www.ngoimpact.com/ngos/shanti-sahyog-cooperation-for-peace-india#profile,,,Charitable Society,AAFTS9467C,S/23424 - 30-09-1992,N/A,N/A,N/A,N/A,"₹1,223,000",₹0,₹0,"₹1,223,000",₹0,₹0,₹0,12,N/A,N/A,N/A,Finance,12,N/A,,,N/A,Indian Institute of Corporate Affairs,1/1/2016,31-12-2016,N/A,Delhi,New Delhi,N/A,"₹1,250,000",₹0,0,Non-Government,,,Project description N/A,http://www.ngoimpact.com/resources/assets/image/no-image-available.jpg,"Shanti Sahyog (Cooperation For Peace, India) Best Non-Government Organizations & Social Enterprises in India – NGO Impact",perm_identity Founded by Gulshan Hodiwalla ( 15 years of experience ),"room asde, zaxas, New Delhi, Delhi- 110048",,Livelihoods / Poverty Alleviation,Delhi,0,₹ 0
http://www.ngoimpact.com/ngos/shelter-associates#profile,"Shelter Associates (“Shelter”) is a NGO working in Maharashtra since 1993, having offices in Pune and Sangli. We partner with the urban poor, particularly women, in informal settlements to facilitate and provide community-managed slum rehabilitation housing and essential services including sanitation. Since 1993, Shelter has covered over 4300 families with individual toilets and impacted over 50000 persons with just the sanitation program including individual and community toilets. Shelter has also built good quality housing for over 1,800 families.",To work  for upliftment  of urban poor.Engage in community management with the  marginalised section representing urban sector.To promote sanitation in urban slums,Public Charitable Trust,AAAAG2194C,10582 - 01-01-1993,N/A,N/A,N/A,N/A,"₹27,310,000","₹12,070,000","₹12,070,000","₹27,310,000",₹0,₹0,₹0,52,N/A,N/A,N/A,Finance,8,N/A,,,"Other Domestic NGOs, Domestic Companies, Foreign Companies, Foreign Nationals","Forbes & Marshal, Google, USAID, Dasra",1/2/2013,31-12-2016,N/A,Maharashtra,"Chinchwad,Pimpri,Pune,Sangli",N/A,"₹940,000",₹0,0,Non-Government,,,"Project description From building community toilets, we have moved towards a vision of 'One Home-One Toilet', as a more complete, end to end end-to-end solution to the sanitation crisis. Our model is well aligned with the Government of India’s Swachh Bharat Mission (Clean India Mission); launched in 2014 with the intention of reducing incidence of open defecation and associated violations of a person’s health, safety and dignity. Our model is data driven, community centric, and inclusive in its approach as we engage with all stakeholders to deliver sanitation. Our cost comparisons reveal that individual sanitation is more economical when compared to the capex (capital expenditure) and subsequent maintenance costs incurred by the ULBs for community toilets. Our methodology is focussed on raising awareness among community members on issues pertaining to health, hygiene, and sanitation. We conduct several workshops and Focussed Group Discussions (FGD) with children, youth, women, and men in communities. We also encourage the formation of slum level committees to take up issues related to the provision of various services with the local ward offices even after we have withdrawn from the community. Between 2013 and 2015 we have facilitated the construction of approximately 2,000 individual toilets for use by residents of informal settlements across the 15 administrative wards of Pune. The toilets were made available on a cost-sharing basis; the cost of labour was borne by the beneficiary family and the rest met by us through grants and donations. Our project is complemented by workshops and (FGDs) to addresses three key sanitation issues in a sustainable and replicable way:",http://www.ngoimpact.com/ngoadmin/public/ngo_profile/logo_avtar/shelter-associates-ngoimpact-22960.png,Shelter Associates Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by Pratima Joshi ( 15 years of experience ),"room 769/7 Arunodaya,Deccan Gymkhana, Deccan Gymkhana, Pune, Maharashtra- 411004",http://www.shelter-associates.org,Livelihoods / Poverty Alleviation,Maharashtra,4,₹ 0
http://www.ngoimpact.com/ngos/shiksha-abhiyan-educational-society#profile,,,Public Charitable Trust,AAEAS3360G,S/64796/20 - 18-02-2009,N/A,N/A,N/A,N/A,"₹1,223,000",₹0,₹0,"₹1,223,000",₹0,₹0,₹0,12,N/A,N/A,N/A,Finance,12,N/A,,,"Government Bodies, Other Domestic NGOs, Other Foreign NGOs",credible alliance,1/1/2016,31-12-2016,N/A,Delhi,New Delhi,N/A,"₹1,250,000",₹0,0,Non-Government,,,Project description N/A,http://www.ngoimpact.com/resources/assets/image/no-image-available.jpg,Shiksha Abhiyan Educational Society Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by Akhil ( 15 years of experience ),"room Shivchhatra Behind Hatwar Complex, Saat Rasta, New Delhi, Delhi- 110064",http://www.shikshaabhiyan.in,Livelihoods / Poverty Alleviation,Delhi,0,₹ 0
